,0,1,2,3,4
301,1232,新出高区，全南三房，阳光好，产权清晰，可随时签约,浦东,单价84777元/平米,1150
302,1233,小区中间位置，满五唯一税费少，诚意出售,浦东,单价31856元/平米,235
303,1234,菊园高区复式 七米挑空 品质精装 业主诚意,浦东,单价81994元/平米,1515
304,1235,品质社区 电梯中区 近地铁精装修 看房方便 满五年,浦东,单价82249元/平米,998
305,1236,近8号线杨思 南杨小区 中楼层 双南双阳台 一梯两户,浦东,单价50746元/平米,330
306,1237,此房纯商品房，双南一北双阳台，非楼板房，一梯一户,浦东,单价59413元/平米,599
307,1238,新出南北通两房，花公寓的价钱，享受别墅感觉,浦东,单价79682元/平米,1200
308,1239,三房朝南 精装修 带地暖 高楼层 含产权车位,浦东,单价83354元/平米,1380
309,1240,9号线地铁 小区经典一房 中间位置不靠路 看房随时,浦东,单价46459元/平米,225
310,1241,近地铁，一梯两户，楼层佳采光好，视野开阔！,浦东,单价48814元/平米,218
311,1242,满五唯一，不靠马路，中间楼层，业主诚意出售,浦东,单价68063元/平米,312
312,1243,户型方正，两房朝南，全明采光充足，2017年精装修！,浦东,单价51222元/平米,325
313,1244,户型正气，采光好，楼层佳，双地铁6-11号线,浦东,单价50924元/平米,375
314,1245,高楼层，一直自住保养好，税费少，随时签字,浦东,单价79898元/平米,717
315,1246,简装一房 高楼层 采光好 看房方便 价格实惠交通便利,浦东,单价44045元/平米,186
316,1247,花园位置，双南采光充足，独门独户，满五唯一,浦东,单价66553元/平米,310
317,1248,"满五唯一,南北两房，采光好，视野开阔，小区花园位置",浦东,单价64037元/平米,310
318,1249,房子南、北两室，位置好，户型好，采光很棒,浦东,单价45279元/平米,257
319,1250,金桥浦三，低区两房，老人适宜，地铁也近出行方便,浦东,单价44280元/平米,269
320,1251,满二年+小区央座+精装修+配套齐全+业主诚售+拎包入住,浦东,单价39814元/平米,154
321,1252,满五年唯一+全明户型+地铁6/813号线+精装修,浦东,单价52084元/平米,205
322,1253,前滩板块，三轨交通，双南精装，售后公房，价格可谈,浦东,单价44363元/平米,288
323,1254,13年次新房满五年唯一税少，一线江景，南北通中西厨,浦东,单价93168元/平米,1830
324,1255,此房满五，两房朝南，采光好，简单装修，小区环境好,浦东,单价43712元/平米,480
325,1256,陆家嘴单价仅6.1万/平，5房加1书房，客厅约65平，急售,浦东,单价61718元/平米,1450
326,1257,光辉小区，双南两房，户型方正，楼层好,浦东,单价94885元/平米,690
327,1258,世纪大道站，百米地铁口，房东诚售！随时看房！,浦东,单价64965元/平米,430
328,1259,温馨华丽三居室，婚房装修尽显品位，户型方正,浦东,单价38210元/平米,420
329,1260,满五唯一+致远+双南双阳台+3楼+三地铁（6+9+14）+边套,浦东,单价60276元/平米,425
330,1261,川沙唯一电梯复式  满五唯一  税少,浦东,单价31783元/平米,410
331,1262,一梯两户！户型正 房东置换急售，到价签字！,浦东,单价32398元/平米,420
332,1263,财富海景前排02户型 朝南 新装修 高区 270度观景阳台,浦东,单价164876元/平米,5800
333,1264,三房地理位置优越，通透性较好，楼层位置好,浦东,单价94027元/平米,1390
334,1265,精装修大三房，全配即可入住，税费少，有车位可购,浦东,单价58680元/平米,718
335,1266,欧洲苑 3室2厅 600万,浦东,单价42180元/平米,600
336,1267,内环边高品质两居朝南+视野开阔 绿化好+环境安静宜人,浦东,单价76916元/平米,825
337,1268,精装大三房，家具一起打包，带车位，出门就卜蜂莲花,浦东,单价60241元/平米,750
338,1269,奇缺户型三房朝南，精装带暖气，附带地下室，满五唯一,浦东,单价69060元/平米,860
339,1270,小区中间位置+五房朝南+带60㎡露台+自住装修+带车位,浦东,单价87167元/平米,1950
340,1271,世茂5号高区江景大2房！看天鹅湖！带生活阳台，温馨,浦东,单价83888元/平米,1400
341,1272,世纪公园景观+楼中复式+业主自住装修+静待有缘人,浦东,单价88548元/平米,2280
342,1273,小区人车分流环境好 世纪公园边 户型方正 看房方便,浦东,单价100637元/平米,980
343,1274,大阳台三房，小区安静位置，前后视野无遮挡，诚意出售,浦东,单价94410元/平米,1520
344,1275,2009年次新房+带租车位+交通便利+视野宽阔,浦东,单价42063元/平米,390
345,1276,合欢公寓，紧地铁口旁，中间楼层，满五唯一有钥匙l,浦东,单价36913元/平米,330
346,1277,装修拎包入住+高区视野采光好+诚意出售+随时签字看房,浦东,单价76055元/平米,680
347,1278,绿地崴廉高区景观两居室，南北户型，看房有钥匙！,浦东,单价55960元/平米,485
348,1279,临内环，地铁口100米，大一房，中间楼层，价格可谈,浦东,单价49087元/平米,266
349,1280,香山新村 南北小两房 小区位置好 总价低 诚心出售,浦东,单价49362元/平米,255
350,1281,此房是菊园大面积三房，三房朝南，现单价7.8万,浦东,单价81604元/平米,1250
351,1282,海尚康庭，满五年唯一精装修，南北通看房方便配套全,浦东,单价37487元/平米,275
352,1283,高区看整条S型江景！陆家嘴全景！房屋整体通风G户型！,浦东,单价102385元/平米,1700
353,1284,业主自住，二次装修保养好，经典H户型，落地圆弧窗！,浦东,单价88145元/平米,1165
354,1285,带产权车位 世纪公园景观房 人车分流 稀有小户型,浦东,单价97498元/平米,970
355,1286,此房满五年唯一 朝南看 一线江景,浦东,单价102915元/平米,2080
356,1287,经典南北户型；中间楼层；老少皆宜，配套完善,浦东,单价43565元/平米,330
357,1288,前滩辐射区 满五唯一无个税 小区花园位置 精装修 诚售,浦东,单价53060元/平米,470
358,1289,新德佳苑07年竣工，南北通大三房，一手动迁税费少,浦东,单价41010元/平米,408
359,1290,自主装修 房东诚意出售 可拎包入住,浦东,单价55866元/平米,520
360,1291,世茂5号楼高区江景大2房，带生活阳台，房龄新业主急售,浦东,单价85686元/平米,1430
361,1292,房子满五年 居家装修 一梯一户 楼上阁楼可以打通,浦东,单价44709元/平米,490
362,1293,珠光苑 三房131平方 近地铁 小区景观楼层,浦东,单价34733元/平米,455
363,1294,此房满五唯一 无个税 景观楼层 得房率高,浦东,单价42069元/平米,275
364,1295,星颂两房，南北户型，景观楼层，房东诚意出售,浦东,单价37139元/平米,270
365,1296,小区安静位置无广场舞烦恼，通透采光，楼层好，位置好,浦东,单价58758元/平米,790
366,1297,满五唯一 自住装修，地铁7号线出行方便 花木街道管理,浦东,单价50325元/平米,225
367,1298,诚心出售满五税少用更少的钱买更好的房房东置换急售,浦东,单价25515元/平米,150
368,1299,满二税少 边套精装修 楼层佳 配套齐全  地铁7号13号线,浦东,单价51725元/平米,300
369,1300,带大花园三房，位置佳，业主诚意出售，满五,浦东,单价49399元/平米,530
370,1301,中低区，上下楼方便，满五年唯一税费少，业主诚售,浦东,单价32503元/平米,420
371,1302,山泉花苑+户型方正+楼层好+采光好+环境好+无遮挡,浦东,单价76135元/平米,995
372,1303,大圆弧客厅+次新房+还未住过人+小陆家嘴+3.8米层高,浦东,单价109384元/平米,3300
373,1304,此房格局好，户型正气，采光充足，近惠南16号线,浦东,单价27193元/平米,310
374,1305,南北通精装修两房 诚意出售 随时看房,浦东,单价44230元/平米,420
375,1306,泉东小区 南北精装修大一房 售后公房 满五唯一,浦东,单价100000元/平米,470
376,1307,小区中 YANG 位置，安静 中区 业主不用东校诚意出售,浦东,单价63945元/平米,426
377,1308,罗山二村，中层，交通便利，看房方便，满五唯一  急售,浦东,单价53449元/平米,310
378,1309,一楼带天井 可做普通住宅税费少 看房方便 自住装修,浦东,单价73865元/平米,405
379,1310,繁荣昌盛+随时看+采光好+无遮挡+户型方正+9号线商城路,浦东,单价85089元/平米,703
380,1311,瀚龙苑 户型方正 诚意出售 交通便利  配套丰富,浦东,单价38962元/平米,300
381,1312,精装修，拎包住，产权车位，位置好，带花园，光无遮挡,浦东,单价48696元/平米,560
382,1313,近4号6号线蓝村路+楼层好适合老人住,浦东,单价57004元/平米,210
383,1314,楼层好，位置好，采光好，近地铁，理想选择。,浦东,单价47879元/平米,325
384,1315,原始三房，融创门口，双阳台，三条地铁线，诚心出售,浦东,单价42808元/平米,355
385,1316,地理位置好，看房方便，可拎包入住，楼层采光没有问题,浦东,单价32887元/平米,415
386,1317,此房满五唯一 生活配套齐全 高楼层 采光好  随时可看,浦东,单价32708元/平米,350
387,1318,此房满五年不唯一  一楼带天井 近地铁 配套齐,浦东,单价40323元/平米,325
388,1319,九龙仓2期 本区中轴线位置，高区视野无遮挡，诚售,浦东,单价59890元/平米,780
389,1320,可拎包入住，楼层中间位置，采光通风好，满五唯一,浦东,单价38462元/平米,520
390,1321,(后排不靠路位置好 满五年唯一免个税 户型方正）,浦东,单价90098元/平米,1170
391,1322,潼港七村 双南2房 近地铁6号线 带22平米花园,浦东,单价36610元/平米,295
392,1323,楼层三楼！南北全明！边套多个窗户！出入方便！诚意,浦东,单价62437元/平米,305
393,1324,二期新三房 总价低 位置好  有钥匙 看房随时,浦东,单价79545元/平米,1020
394,1325,二期精装三房+位置佳+近地铁+可谈,浦东,单价61332元/平米,830
395,1326,张江后花园 单价低  满五年唯一 税费少  公园多,浦东,单价33576元/平米,545
396,1327,高区全南三房，地铁口目前唯一在售户型，日照充足,浦东,单价92182元/平米,1100
397,1328,南北通透，双阳台，免个税，诚意出售,浦东,单价113172元/平米,1080
398,1329,飞机户型+满2年+产权清晰+中间位置,浦东,单价27639元/平米,275
399,1330,链家ViP房源 南北通两房 高层景观 精装修 业主诚售,浦东,单价54988元/平米,495
400,1331,实惠三房两厅两卫，南北通，附5平方的全明储藏室,浦东,单价71458元/平米,880
401,1332,双规交通+精装修+全明三房 +南北通风+ 位置好+阁楼,浦东,单价42086元/平米,335
402,1333,精装修保养好，舒适小三房，中间楼层南北通风采光好,浦东,单价46679元/平米,435
403,1334,有车位 次顶楼 满两年 房龄新拎包住 视野好 业主诚意,浦东,单价94292元/平米,1290
404,1335,满五唯一，4楼楼层好，采光好，前后无遮挡，看房方便,浦东,单价49919元/平米,275
405,1336,二期高区飞机户型三房！满五唯一，二手买进，税少,浦东,单价72757元/平米,935
406,1337,涵合园(公寓) 2室2厅 755万,浦东,单价67201元/平米,755
407,1338,高区景观房 可俯瞰上海科技馆 满五年唯一,浦东,单价107684元/平米,1180
408,1339,6号14号双轨双南全明二房，近入口，楼层好,浦东,单价51852元/平米,315
409,1340,康桥宝邸 满五唯一 无个税  位置佳 婚房精装修,浦东,单价38622元/平米,288
410,1341,2003年商品小区，一梯两户，精装三房，南北通透带天井,浦东,单价52758元/平米,330
411,1342,前滩两房 边套一楼采光充足 带地下室不潮湿 面积大,浦东,单价60500元/平米,344
412,1343,优质房源，高楼层景观好，户型好。视野开阔，满五唯一,浦东,单价70464元/平米,855
413,1344,汇锦城三期 精装两房 中间楼层，中间位置，诚心出售,浦东,单价32500元/平米,260
414,1345,有车位 满五唯一（房东2个小孩必须卖房） 楼层采光好,浦东,单价90398元/平米,1140
415,1346,健身楼层  一梯两户  视野开阔   拎包入住,浦东,单价51904元/平米,330
416,1347,7号地铁沿线+顶楼复式+上下两层+层高3米+居家精装修,浦东,单价54203元/平米,690
417,1348,低总价，户型方正，装修拎包入住 不靠马路 纯商品房,浦东,单价77172元/平米,598
418,1349,原始三房，自住装修，满五唯一税费少，诚意出售,浦东,单价87510元/平米,840
419,1350,小区C位，经典户型，业主诚意，高区景观,浦东,单价83226元/平米,1090
420,1351,1999年商品房，原始三房，视眼开阔,浦东,单价48938元/平米,410
